couponID,store,state,stateCode,couponSavings,couponCashValue,couponExpires,department,productName
474,PCC,North Carolina,NC,9.464795109,0.020225013,2021-05-11,Bakery,Belgioioso Parmesan Cheese Freshly Shredded
703,Fred Meyer,Alaska,AK,7.760144078,0.068577502,2021-12-18,Baking,Ahold Cranberry Bread
23,City Market,Washington,WA,1.51524863,0.01036977,2020-06-20,Frozen,Careone Super Tampons - 20 Ct
810,Sam's Club,Arizona,AZ,8.05613229,0.047956826,2021-01-02,Spices,Grapes Green Seedless Organic
416,Whole Foods,Mississippi,MS,4.760624478,0.068917946,2020-02-02,Baking,Learning Curve 6+mo Stacking Cups
691,Metropolitan Market,Vermont,VT,4.825594504,0.034474894,2022-06-10,Sundries,Scotch Permanent Mounting Tape
692,Trader Joes,Utah,UT,8.298142265,0.053414647,2020-04-12,Electronics,Morton Pet Care Ice Melt Safe T Pet
571,PCC,Arkansas,AR,5.981381379,0.009789465,2021-12-01,Household,Blake's Chicken Pot Pie
562,Costco,North Carolina,NC,9.150888783,0.048089253,2020-05-12,Frozen,Mee Tu Wasabi Peas Specialty Asian Snax
918,Fred Meyer,Alaska,AK,6.085931932,0.017727841,2021-01-20,Meat,Goodnites Bedtime Underwear Boys S-m - 31 Ct
555,Safeway,Vermont,VT,3.320413334,0.079522009,2021-12-13,Dairy,Melon Galia
794,PCC,Idaho,ID,2.325983026,0.076678555,2020-01-24,Appliances,Carolina Rice
681,Whole Foods,Ohio,OH,6.48290278,0.030063556,2021-10-09,Household,Nature's Way Kelp 600mg Capsules - 100 Ct
655,Albertson's,New York,NY,3.679876098,0.029825725,2022-03-18,Candy,Earth Balance Organic Coconut Spread
259,Safeway,Nebraska,NE,6.300437023,0.039597485,2021-04-10,Candy,Gerber Smart Nourish 2nd Foods Organic Apple Sweet Potato - 2ct
405,Grocery Outlet,Nevada,NV,6.589975512,0.095473068,2020-10-28,Spices,Cheerios Protein Cereal Cinnamon Almond
979,Metropolitan Market,New Jersey,NJ,5.309308287,0.067319476,2020-07-07,Household,Fiber Choice Bone Health Prebiotic Fiber Supplement Sugar-free Chewable Tablets Assorted Berry - 90 Ct
550,Hagen's,Minnesota,MN,9.320519616,0.023455316,2020-05-28,Electronics,Naturally Delicious Raspberry Vinaigrette Dressing Light
500,Grocery Outlet,Colorado,CO,6.023677173,0.042313251,2021-07-30,Sundries,Softsoap Sweet Honeysuckle & Orange Peel Bar Soap- 4 Pk
70,QFC,Wyoming,WY,9.266815354,0.069698592,2021-12-31,Furniture,Domo Mystery Minis Vinyl Figures
239,Safeway,Arizona,AZ,5.582284676,0.041261489,2020-11-17,Frozen,International Collection Walnut Oil
330,Amazon Fresh,Rhode Island,RI,0.931562414,0.010777096,2021-06-04,Bakery,Utz Jumbo Lunch Box Variety Pack - 22 Ct
301,Costco,North Carolina,NC,2.697176839,0.017834849,2020-07-09,Household,Sobe Lifewater Kiwi Cherimoya
470,Safeway,Indiana,IN,4.861341403,0.013153954,2020-11-30,Dairy,Artskills Neon Board - 2 Ct
471,Sam's Club,Arkansas,AR,7.008172879,0.07264492,2021-11-06,Candy,Delallo Super Select Hot Cauliflower
649,Whole Foods,West Virginia,WV,6.929257655,0.074752612,2021-12-28,Meat,Dominex Angelbowls Vegetable Bruschetta & Mozzarella
540,City Market,Washington,WA,4.105828263,0.072173658,2021-10-03,Dairy,Zak Easy Grip Flatware Nickelodeon Teenage Mutant Ninja Turtles
340,Hagen's,Florida,FL,4.512998382,0.045352727,2021-04-24,Candy,Tylenol Extra Strength Acetaminophen Pain Reliever - 50 Caplets
465,Metropolitan Market,Nevada,NV,2.150784582,0.032124427,2020-09-13,Dairy,Purell Advanced Hand Sanitizer Refreshing Gel – 8 Oz. Plus 2 Oz. Free
780,QFC,Wisconsin,WI,4.796541156,0.051329196,2022-01-31,Frozen,Chloraseptic Sore Throat Portable Spray Cherry
400,PCC,Nebraska,NE,1.847971306,0.029478214,2020-08-14,Electronics,Prince Michel Horizons Merlot Wine
965,Fred Meyer,Arizona,AZ,9.244362902,0.097195013,2021-05-12,Sundries,Bob Evans Everyday Classics Sausage & Cheese Sandwiches - 6 Ct
551,Hagen's,Virginia,VA,0.502469791,0.032866872,2020-04-28,Produce,Thicker Fuller Hair Instantly Thick Serum
636,Sam's Club,Nebraska,NE,4.462619936,0.082805355,2021-07-25,Baking,"Quaker Instant Oatmeal Bakery Favorites - Apple Crisp, Cinnamon Roll, Banana Bread Flavor Packets"
274,Hagen's,Hawaii,HI,7.093800582,0.034907642,2022-04-17,Household,Santa Barbara Olive Co. Pimento Martini Olives
676,PCC,Kansas,KS,5.350870344,0.069211421,2020-02-25,Spices,Ahold Spearmint Starlights Hard Candy
47,Sam's Club,Texas,TX,2.741869164,0.048617851,2022-04-10,Dairy,Nature's Promise Organics Organic Baby Arugula
406,PCC,Indiana,IN,5.87111011,0.00546859,2022-06-08,Appliances,Pillsbury Crescent Seamless Dough Sheet
852,Metropolitan Market,Louisiana,LA,1.929898252,0.081051904,2020-09-24,Produce,Daisy Low Fat Cottage Cheese Small Curd 2% Milk Fat
720,Grocery Outlet,Michigan,MI,1.921296652,0.033524009,2020-08-15,Frozen,Wolfgang Puck Organgic Soup Hearty Lentil Vegetable
948,Albertson's,Kansas,KS,5.393456867,0.082082313,2021-07-12,Frozen,Manischewitz Passover Egg Matzo Crackers
322,Metropolitan Market,Massachusetts,MA,7.097171954,0.024025549,2020-12-05,Household,Batchelors Bigga Marrowfat Processed Peas
363,Safeway,Washington,WA,2.724413889,0.098401666,2020-07-16,Electronics,Pringles Multigrain Crisps Sour Cream & Onion
271,Metropolitan Market,Missouri,MO,7.591060441,0.033865526,2022-04-16,Candy,Poochie Naturals Dog Treats Steak Strips
412,Sam's Club,Ohio,OH,7.502276969,0.00218017,2021-09-23,Ethnic,Baby Magic Gentle Baby Lotion Soft Cotton Blooms
517,Whole Foods,Missouri,MO,7.518984924,0.043537652,2022-05-15,Bakery,Aurora Natural Sunflower Seeds
761,Metropolitan Market,Massachusetts,MA,0.158538575,0.021645268,2021-11-06,Appliances,Heinz Reduced Sugar Tomato Ketchup
97,Albertson's,South Carolina,SC,9.697072524,0.019934072,2020-08-16,Sundries,Centrum Flavor Burst Wild Grape Multivitamin/multimineral Supplement Adult Chews - 120 Ct
150,Whole Foods,New Mexico,NM,0.713761091,0.04721348,2020-01-20,Sundries,Burgers By Amylu Spinach & Cheddar Chicken Burgers With Caramelized Onions - 2 Ct
947,Hagen's,Maine,ME,8.210163163,0.006603882,2021-09-12,Appliances,Onions Cipollini
587,Safeway,Indiana,IN,7.926187261,0.002717973,2020-02-24,Household,Fit Fruit & Vegetable Wash
789,Grocery Outlet,District of Columbia,DC,4.075103952,0.085734867,2022-01-21,Appliances,Paste Tmo Basil
65,QFC,South Dakota,SD,8.982519029,0.060045134,2020-02-10,Snacks,Mcconnell's Fine Ice Creams Vanilla Bean
60,PCC,Kansas,KS,5.890663614,0.073077963,2021-10-24,Dairy,Companion Stainless Steel Bowl
956,Metropolitan Market,Mississippi,MS,7.45301813,0.085267373,2022-01-27,Electronics,Ghirardelli Premium Hot Cocoa Double Chocolate
392,Metropolitan Market,Nevada,NV,6.116082118,0.075943956,2021-12-28,Sundries,Stride Id Sugar Free Gum Berrymelon - 14 Ct
8,Trader Joes,South Dakota,SD,9.082786301,0.082420145,2022-03-03,Dairy,L'eggs Silken Mist Pantyhose Control Top Silky Sheer Leg B Jet Black
963,City Market,Wisconsin,WI,2.925883569,0.068778371,2021-03-12,Seafood,King's Hawaiian Hamburger Buns Original Hawaiian Sweet - 6 Ct
225,Grocery Outlet,Pennsylvania,PA,7.311937561,0.093768848,2020-02-03,Meat,Tropicana Juice Beverage Lemonade
526,Fred Meyer,Oklahoma,OK,7.527140519,0.055308302,2020-02-05,Ethnic,Ahold Sharp Cheddar 2% Milk Finely Shredded
754,Fred Meyer,Texas,TX,4.159215119,0.019691267,2022-04-23,Electronics,Sneaky Pete's Oatstanding Beverage Mango Mystique
757,QFC,Mississippi,MS,2.812503166,0.049959927,2020-09-07,Electronics,Prince Pasta Portions Enriched Macaroni Product Curly Elbow Boil-in-bag - 3 Ct
882,Sam's Club,West Virginia,WV,4.43078172,0.080360667,2020-10-20,Ethnic,Lifestyles Pleasure Collection Premium Lubricated Condoms - 30 Ct
195,PCC,Arkansas,AR,9.511443687,0.00235526,2020-04-13,Ethnic,Jell-o Gelatin Snacks Raspberry - 4 Ct
559,Hagen's,District of Columbia,DC,7.839291835,0.061694912,2022-02-26,Seafood,K-9 Cookhouse 10-inch Duck Wrapped Retriever
877,Trader Joes,Indiana,IN,8.099222173,0.050754741,2021-10-22,Appliances,Atkins Day Break Cinnamon Bun Bar - 5 Ct
143,Trader Joes,Montana,MT,0.45738224,0.024885613,2020-05-01,Furniture,Spectrum Essentials Organic Flax Oil Omega-3 Ultralignan With Vitamin D
950,Fred Meyer,Ohio,OH,5.731163464,0.067951042,2021-11-12,Baking,Bantry Bay Premium Seafoods Seafood Paella
850,PCC,Michigan,MI,3.968483106,0.062074325,2022-03-21,Snacks,Lubriderm Moisturizer With Sunscreen Advanced Therapy Lotion
595,PCC,Maryland,MD,1.583894745,0.026841936,2022-02-24,Furniture,Natural Brew Draft Root Beer - 4 Ct
654,Albertson's,Alabama,AL,4.70491316,0.035172496,2021-08-14,Appliances,Marzetti All Natural Salad Dressing Asiago Peppercorn
816,Sam's Club,District of Columbia,DC,8.750610473,0.04569435,2021-03-30,Dairy,Zatarain's Alfredo Blackened Chicken New Orleans Style
920,Albertson's,Vermont,VT,5.611733602,0.053987251,2021-01-09,Frozen,Cosmo's Hot Stuffed Peppers
558,QFC,Kansas,KS,0.3221773,0.097789088,2021-05-23,Frozen,Tide + Bleach Alternative Original
715,Albertson's,Nevada,NV,7.853838913,0.081383966,2021-12-30,Beverages,Rainbow Light Protein Engergizer Chocolate
461,Fred Meyer,Hawaii,HI,4.313913995,0.069992987,2022-06-05,Seafood,Heartland Meadow Natural Angus Beef Ribeye Steak
642,Costco,Nevada,NV,8.815814866,0.01502254,2021-03-16,Snacks,Goody Comb With Control Easy Hold Detangling Comb
815,QFC,New Mexico,NM,3.887332247,0.051002892,2021-11-19,Appliances,Ahold Soup Gazpacho
160,Amazon Fresh,Louisiana,LA,2.669561594,0.012556034,2021-10-26,Meat,Fruit2o Flavored Water Beverage Natural Strawberry - 6 Ct
169,Grocery Outlet,Massachusetts,MA,6.600288008,0.072143687,2022-01-17,Bakery,Propel Zero Water Beverage Nutrient Enhanced Zero Calorie Mandarin Orange - 6 Pk
695,Safeway,Tennessee,TN,1.122620719,0.093108694,2021-06-12,Meat,Ben & Jerry's Ice Cream Cheesecake Brownie
42,Costco,Oklahoma,OK,100.5049946,0.066701093,2021-11-23,Appliances,R.w. Knudsen Juice Just Black Currant
925,Hagen's,New Hampshire,NH,9.588202988,0.011449721,2020-02-15,Sundries,Langers Cranberry Plus 100% Juice
808,City Market,Ohio,OH,6.27622757,0.095675795,2021-01-17,Electronics,Harmonies Whole Grain Chips Cinnamon Toast
778,Whole Foods,Kentucky,KY,7.162158214,0.082887659,2021-05-15,Spices,Pumpkin Plastic Bucket
15,Metropolitan Market,Colorado,CO,9.164448147,0.040023384,2020-12-01,Electronics,Garnier Fructis Fortifying Color Shield Shampoo For Color-treated Hair
924,Fred Meyer,New Mexico,NM,2.535204501,0.023538089,2021-09-11,Seafood,Crayola Kids' Paint Washable Classic Colors - 10 Ct
170,Whole Foods,Delaware,DE,4.610418722,0.098117248,2022-03-14,Seafood,Elite Instant 100% Pure Coffee
652,Trader Joes,Iowa,IA,5.569099437,0.098763117,2022-03-11,Household,Right Guard Total Defense 5 Power Gel Arctic Refresh Deodorant
103,Sam's Club,Washington,WA,8.515384451,0.053017693,2020-02-16,Spices,Nature's Bounty Calcium Plus Vitamin D3 Mineral Supplement Softgels
529,Sam's Club,Mississippi,MS,2.170930127,0.077918628,2022-05-29,Beverages,Ensure Muscle Health Revigor Homemade Vanilla Shake - 4 Pk
171,Grocery Outlet,South Carolina,SC,4.776252844,0.081719039,2021-01-14,Snacks,Clearly Natural Essentials Glycerine Hand Soap Vitamin E
521,Grocery Outlet,Hawaii,HI,4.780582104,0.029395254,2022-03-14,Dairy,Bone-in French Cut Pork Rib Roast
633,Hagen's,Wisconsin,WI,1.773531178,0.01835358,2021-03-16,Dairy,Kiwi 54'' Sport Laces Flat Black - 1 Ct
144,Sam's Club,Illinois,IL,7.425838299,0.015321709,2020-06-23,Candy,Seventh Generation Foaming Baby Shampoo & Wash
805,PCC,Wyoming,WY,3.798243621,0.038656739,2022-04-01,Frozen,Ahold Meat Lasagna Family Size
686,Trader Joes,Nevada,NV,7.661341133,0.010825416,2021-03-16,Spices,Oreo Handi-snacks Packs Cookie Sticks 'n Creme Dip - 6 Pk
297,Trader Joes,Oregon,OR,3.6511431,0.004610628,2021-08-01,Ethnic,My Boy's Baking Biscotti Chocolate Chip Toffee Pecan
561,Trader Joes,Wisconsin,WI,7.972061275,0.008962808,2021-09-06,Snacks,Cuetara Campechanas Palmeritas Crisp Palm Leaf Cookies
574,Trader Joes,Virginia,VA,7.3338025,0.056164855,2020-01-29,Household,Snyder's Of Hanover Pretzel Dips Hershey's Milk Chocolate
276,Trader Joes,Nevada,NV,9.12258084,0.097446466,2020-02-27,Baking,Starburst Crazy Beans
960,QFC,Nebraska,NE,2.988948156,0.052884425,2020-08-06,Household,Hillshire Farm Deli Select Honey Ham With Water Added Ultra Thin
592,City Market,Oregon,OR,3.866621158,0.069581829,2020-11-27,Appliances,Scotch Super Glue Liquid Fine Tip - 2 Ct
598,Costco,Arizona,AZ,4.310963303,0.008790566,2020-10-27,Meat,Newman's Own Organics Licorice Twists Sour Apple
389,Metropolitan Market,Kansas,KS,1.91247494,0.040851784,2022-03-20,Furniture,Chiquita Banana Bread Mix
368,Trader Joes,Vermont,VT,5.324206952,0.060462415,2020-03-22,Household,New England Naturals Antioxidant Organic Granola With Superfruit Berries And Vanilla
214,City Market,Michigan,MI,3.623596624,0.039811708,2020-12-02,Bakery,Ahold Light Vegetable & Rice Soup
36,Costco,Wisconsin,WI,2.283342781,0.056746966,2021-09-22,Ethnic,Pic Citronella Plus Mosquito Repellent Diffuser
67,Albertson's,California,CA,9.891655393,0.020467255,2021-03-17,Spices,Digiorno Garlic Bread Pizza Four Cheese
826,Metropolitan Market,Rhode Island,RI,2.892338569,0.05743333,2021-11-18,Furniture,Kraft Recipe Makers Cooking Sauces Skillet Recipe Tex-mex Chicken Fajita
443,Sam's Club,West Virginia,WV,3.213234948,0.048940171,2020-07-11,Electronics,Sparkling Ice Lemonade Raspberry Lemonade
617,PCC,West Virginia,WV,6.524298349,0.030748546,2021-04-03,Bakery,Classic Cooking Spanish Rice Casserole
549,Grocery Outlet,Colorado,CO,0.4458054,0.015523957,2020-09-07,Candy,Passage To India Simmer Sauce Korma Mild
390,City Market,South Carolina,SC,6.743231803,0.098614801,2020-11-21,Ethnic,Kraft Mexican Style Finely Shredded Four Cheese
748,Sam's Club,New Mexico,NM,0.80719771,0.099430642,2020-01-20,Beverages,Giant Peach Iced Tea Sugar Free Drink Mix- 6 Ct
487,Trader Joes,Delaware,DE,3.835790629,0.046955725,2020-05-03,Bakery,Ahold 2nd Stage Baby Food Apples - 2 Ct
209,Amazon Fresh,Delaware,DE,2.262333704,0.058809664,2020-03-11,Dairy,Noodle Qck Meal Pad Thai
556,City Market,Missouri,MO,8.874600481,0.02233338,2021-12-13,Baking,Just Basic Headwraps - 6 Ct
27,Albertson's,Louisiana,LA,7.803513801,0.02371013,2020-03-26,Sundries,Marie's Dressing & Dip With Real Premium Ingredients Chunky Blue Cheese
634,Grocery Outlet,New York,NY,9.739870223,0.071177356,2020-01-19,Frozen,"Jimmy Dean Delights Honey Wheat Flatbread Turkey Sausage, Egg & Cheese - 4 Ct"
379,Costco,Wisconsin,WI,3.764001078,0.06841257,2022-01-05,Produce,Fruit Rush Fruit Drink Orange
115,Trader Joes,Alabama,AL,8.428677886,0.038383963,2021-06-01,Ethnic,Advil Ibuprofen Tablets - 20 Ct
339,City Market,West Virginia,WV,8.30604847,0.051491681,2020-02-16,Beverages,Garelick Farms Dairy Pure Milk 1% Lowfat
994,Amazon Fresh,Iowa,IA,2.661896582,0.098241391,2020-11-24,Frozen,Goody Mini Series All Purpose Brush
386,City Market,Maine,ME,7.395282964,0.092413651,2020-01-17,Candy,Breakstone's 2% Milkfat Lowfat Cottage Cheese
279,Metropolitan Market,Ohio,OH,9.554942198,0.004005457,2021-09-15,Snacks,Airboss One Drop All Purpose Household Deodorizer
779,Fred Meyer,New York,NY,9.796549799,0.03804965,2022-01-20,Spices,Ajax Super Degreaser Lemon Dish Liquid
822,Metropolitan Market,Wisconsin,WI,8.41087629,0.079790108,2021-10-08,Spices,American Farmer Skinny N'light Kettle Popped Corn
788,PCC,Indiana,IN,0.474225502,0.035017915,2022-02-16,Spices,Koops' Mustard Original Yellow
803,Trader Joes,Idaho,ID,3.814813153,0.071684616,2022-05-27,Frozen,Edy's Rich & Creamy Grand Ice Cream Nestle Butterfinger
240,Safeway,South Dakota,SD,4.350353826,0.033329489,2021-12-30,Baking,Nescafe Taster's Choice French Roast Instant Coffee - 6 Ct
844,Whole Foods,Mississippi,MS,0.761904487,0.086821442,2020-02-15,Dairy,Secret Scent Expressions Va-va Vanilla Antiperspirant Deodorant
731,QFC,Indiana,IN,7.028332064,0.06650024,2021-03-25,Sundries,Aleve Pain Reliever/fever Reducer Caplets - 50 Ct
992,Grocery Outlet,Louisiana,LA,8.082170957,0.013611276,2021-06-30,Electronics,Fresh Gourmet Crispy Onions Garlic Pepper
136,Safeway,Oklahoma,OK,9.181241299,0.025106496,2020-09-23,Snacks,"Smart Living 4.125"" X 9.5"" Security Envelopes - 36 Ct"
321,Sam's Club,Nebraska,NE,8.089338307,0.092301822,2021-10-03,Seafood,Nestle Butterfinger Pieces In Milk Chocolate Bar
92,Trader Joes,Tennessee,TN,1.118889297,0.036217834,2021-11-24,Candy,King Syrup Golden
942,PCC,Virginia,VA,4.236753508,0.068137585,2022-06-14,Candy,Kraft Miracle Whip Dressing With Olive Oil
885,Hagen's,Connecticut,CT,0.843676829,0.056795141,2022-01-11,Baking,Careone Acid Reducer Tablets Original Strength - 60 Ct
393,Whole Foods,West Virginia,WV,3.60888397,0.041911079,2021-05-16,Beverages,Clairol Nice 'n Easy 5g Medium Golden Brown Permanent Haircolor
990,Costco,Delaware,DE,6.557241839,0.092586563,2021-02-16,Dairy,Good 'n Natural Bar Peanut Butter
917,Amazon Fresh,New Jersey,NJ,9.452798876,0.091608533,2021-09-20,Furniture,Skittles Blenders Bite Size Candies
824,Hagen's,South Carolina,SC,5.527309645,0.008279378,2021-08-07,Sundries,Genisoy Southern Style Chunky Peanut Butter Fudge Soy Protein Bar
937,Trader Joes,Arizona,AZ,2.212438928,0.00644906,2022-03-16,Snacks,L'oreal Paris Hair Expertise Everpure Smooth Conditioner
430,Safeway,Nevada,NV,9.353890505,0.061341599,2021-07-12,Sundries,Simply Enjoy Earl Grey Lavender Loose Organic Black Tea
257,Grocery Outlet,New Mexico,NM,6.839889928,0.055155941,2021-04-03,Household,Superior Nut & Candy Yogurt Raisins
923,Safeway,Wyoming,WY,9.522244874,0.005598068,2020-04-08,Spices,Domino Sugar Pourable Light Brown
477,Trader Joes,Connecticut,CT,5.07684178,0.03812163,2020-11-23,Produce,Playtex Gentle Glide 360 Degree Tampons Plastic Super - 18ct
678,Whole Foods,New Hampshire,NH,0.164858148,0.083968108,2021-08-17,Meat,Corningware Etch Square Baker With Glass Lid Brick - 1.5 Qt
640,Grocery Outlet,Florida,FL,5.158502815,0.085018553,2021-10-20,Baking,Odense Almond Paste Coconut
354,Sam's Club,Vermont,VT,3.913537158,0.093727051,2021-06-11,Beverages,4c Totally Light Sugar Free Energy Rush Strawberry Tea 2 Go Packets - 14 Ct
494,Hagen's,North Dakota,ND,1.592280022,0.093316059,2021-11-03,Beverages,Franzia House Wine Favorites Sunset Blush
486,Fred Meyer,Virginia,VA,0.683285729,0.012230154,2020-09-20,Appliances,Bob's Red Mill Granola Cinnamon Raisin
576,Hagen's,Minnesota,MN,6.132874502,0.001177165,2021-06-29,Sundries,Folgers Classic Roast Ground Coffee Refill Pack Medium
291,PCC,Kansas,KS,6.770057347,0.007390921,2020-01-19,Frozen,Aleia's Oatmeal Raisin Cookies Gluten Free
224,City Market,Massachusetts,MA,4.83525798,0.009458246,2021-12-04,Dairy,Starbucks Whole Bean Coffee Dark Espresso Roast
969,PCC,Louisiana,LA,2.641512248,0.090294474,2021-08-29,Furniture,Ben & Jerry's Stephen Colbert's Americone Dream Ice Cream Vanilla
236,PCC,Rhode Island,RI,0.736064378,0.007716173,2021-02-14,Sundries,Sprite 12 Oz Lemon-lime Soda 30 Pk
384,Hagen's,New Hampshire,NH,6.083171749,0.073585468,2020-07-24,Frozen,Air Wick Scented Reed Diffuser Lavender & Chamomile
849,Albertson's,Massachusetts,MA,2.865027918,0.047301215,2021-03-08,Meat,Uncle Ben's Garden Vegetable Ready Rice
376,Safeway,New York,NY,9.830627116,0.075126161,2021-05-18,Spices,General Mills Cheerios Cereal
516,QFC,Oklahoma,OK,8.714923766,0.098961548,2021-03-25,Furniture,Dr. Mcdougall's Right Foods Lower Sodium Vegan Soup Chinese Noodle
910,Fred Meyer,Minnesota,MN,1.164923294,0.053080456,2020-12-19,Produce,Gerber Graduates Sip & Smile Soft Spout Spill-proof Cups
878,Grocery Outlet,Tennessee,TN,1.058819093,0.05766043,2020-03-22,Ethnic,Bc Aspirin Powder Arthritis Pain - 50 Ct
413,Safeway,Oklahoma,OK,4.995178063,0.039399681,2021-05-17,Baking,Earth's Best French Toast Sticks Homestyle - 32 Ct
638,Hagen's,Kansas,KS,5.288966081,0.054538046,2021-03-31,Sundries,Hallmark Party Napkins Luncheon 2-ply Bastin Day Of Gratitude
776,Costco,Nebraska,NE,3.991275284,0.037960804,2021-04-26,Produce,Huggies Overnite Diapers Step 4 Big Pack 60
325,Albertson's,New Jersey,NJ,6.622280581,0.084683825,2021-12-24,Meat,"Enfamil Gentlease Infant Formula For Fusiness, Gas & Crying Powder Pouches - 2 Ct"
6,Safeway,Nebraska,NE,6.545864196,0.018822719,2020-05-01,Snacks,Dannon Oikos Vanilla Greek Nonfat Yogurt - 4 Ct
697,Fred Meyer,Massachusetts,MA,1.072726303,0.02006878,2021-01-09,Ethnic,Russell Stover Assorted Fine Chocolates Individually Wrapped
906,Metropolitan Market,Pennsylvania,PA,2.133729186,0.083687562,2022-06-17,Ethnic,Campbell's Microwaveable Soup Container
35,Trader Joes,Maryland,MD,1.795613744,0.003161471,2021-05-19,Appliances,Hero Raspberry Fruit Spread
64,Grocery Outlet,New Mexico,NM,3.174522402,0.037058235,2020-11-04,Sundries,Farberware Barbeque Sauce Pan And Basting Brush
504,Amazon Fresh,Connecticut,CT,2.624279948,0.0687906,2021-12-17,Furniture,Certified Angus Beef Fully Cooked Prime Rib
332,Grocery Outlet,Ohio,OH,6.654921407,0.021553322,2020-11-14,Snacks,Mariani All Natural Premium Blanched Slivered Almonds
721,Grocery Outlet,Oregon,OR,5.784082076,0.021778546,2022-01-14,Household,Mucinexd Expectorant & Nasal Decongestant 12 Hour - 18 Ct
819,Grocery Outlet,Oklahoma,OK,6.372291415,0.031882877,2022-03-24,Frozen,B&m Home Style Baked Beans
366,Whole Foods,Maryland,MD,7.654595185,0.081283294,2021-05-14,Electronics,Glad Designer Series Plastic Containers And Lids Medium Rectangle 3-cups - 4 Ct
304,City Market,West Virginia,WV,9.656120575,0.045071561,2021-05-17,Meat,Samuel Adams Boston Lager - 12 Ct
149,Amazon Fresh,Arizona,AZ,7.640988266,0.044133181,2022-05-09,Electronics,Salon Selectives Smooths & Shines Color Safe Shampoo
437,Grocery Outlet,Nebraska,NE,5.017398559,0.054351976,2021-06-23,Candy,Nature's Way Garlic Bulb 580mg Capsules - 100 Ct
283,QFC,Kansas,KS,1.523993629,0.073760312,2021-07-23,Appliances,Bob Evans Pork Sausage Links Original - 24 Ct
995,Fred Meyer,Oklahoma,OK,3.642651549,0.067783102,2021-04-17,Furniture,Pei Mussels Farm Raised
118,Albertson's,South Carolina,SC,1.448537684,0.049728313,2022-04-05,Candy,Tena Serenity Heavy Absorbency Long Pads - 42 Ct
741,Metropolitan Market,West Virginia,WV,6.606512505,0.006700154,2021-10-17,Candy,Guaranteed Value Garlic Powder
767,Albertson's,Connecticut,CT,2.023507316,0.064779252,2021-03-06,Candy,Fun Treats Viva Ice Pops
476,Amazon Fresh,New Jersey,NJ,9.610358522,0.064684918,2022-01-12,Seafood,Kashi Indigo Morning Cereal
243,Fred Meyer,Maryland,MD,5.505587864,0.067511152,2021-03-01,Baking,Kleenex Brand Tissue Sneeze Shield - 3 Pk
912,Whole Foods,Virginia,VA,8.776856949,0.012812969,2021-08-28,Ethnic,Olay Regenerist Regenerating Cream Cleanser Skin Care 5 Fl Oz
673,Amazon Fresh,South Carolina,SC,4.166593103,0.012040391,2020-01-24,Sundries,Nabisco Golden Oreo Cakesters Soft Snack Cakes - 14 Ct
187,Trader Joes,Montana,MT,1.429879011,0.036604378,2021-07-07,Dairy,Vidal Sassoon No-metal Peace Sign/plain Elastics - 15 Ct
213,Albertson's,Pennsylvania,PA,3.078549719,0.094068875,2021-04-12,Frozen,Boiron Cimicifuga Racemosa 30 C - 80 Ct
454,Trader Joes,Vermont,VT,5.300610263,0.025821604,2021-05-26,Snacks,Lysol No-touch Sparkling Shimmering Berry Scent Antibacterial Hand Soap Refill
19,Whole Foods,Minnesota,MN,1.350524322,0.011713378,2021-04-04,Dairy,Ahold Dark Chocolate Cranberries
172,Grocery Outlet,South Dakota,SD,3.661040541,0.064255437,2021-02-15,Sundries,Fixodent Complete Fresh Mint Denture Adhesive Cream 2.4 Oz
119,Albertson's,Maine,ME,3.19546921,0.046674041,2020-09-14,Beverages,Cheetos Cheese Snacks Crunchy
252,Fred Meyer,Texas,TX,8.705749213,0.044966482,2020-12-26,Household,Huggies Pull-ups Learning Designs Training Pants 2t-3t 18-34lbs - 52 Ct
618,City Market,Idaho,ID,2.852327997,0.028909835,2022-03-25,Produce,Kraft Mozzarella 2% Milk Cheese Shredded
82,Sam's Club,Pennsylvania,PA,9.644431274,0.012161054,2020-07-05,Appliances,Cracker Vivant
442,Amazon Fresh,Maine,ME,7.958021186,0.039850001,2020-08-04,Ethnic,Sun Chips 6 Grain Medley Creamy Roasted Garlic Chips
358,Hagen's,District of Columbia,DC,9.171992042,0.072282719,2022-01-05,Seafood,Powerbar 20g Protein Plus Bar Vanilla
752,Whole Foods,Montana,MT,4.974288374,0.072412063,2020-01-13,Seafood,Mello Smello Magnet Valentines Guitar Cards & Magnets - 16 Ct
635,Whole Foods,North Carolina,NC,1.030020937,0.022512637,2021-10-28,Baking,Utz Dips Ranch
43,Sam's Club,District of Columbia,DC,4.602456033,0.021863835,2020-02-14,Produce,Skinny Cow Ice Cream Cones Vanilla Caramel - 4 Ct
261,Amazon Fresh,Utah,UT,4.917390729,0.095759537,2020-12-12,Appliances,Oscar Mayer Deli Fresh Cajun Style Turkey Breast
25,PCC,New Jersey,NJ,5.151693289,0.095905238,2020-07-12,Bakery,Ahold Italian Bread
414,Sam's Club,Louisiana,LA,5.638963765,0.011117926,2022-02-06,Produce,Glory Foods Seasoned Southern Style Purple Hull Peas
661,Fred Meyer,Louisiana,LA,7.373592578,0.072455448,2021-10-11,Meat,Bumble Bee Sardines In Mustard
515,Albertson's,Ohio,OH,3.560394485,0.032239262,2020-02-28,Spices,Nature's Way Dandelion Root 525mg - 100 Ct
